(1, 242.18)
(2, 121.57)
(3, 81.472)
(4, 85.696)
(5, 83.681)
(6, 74.528)
(7, 74.4)
(8, 73.216)
(9, 97.696)
(10, 87.809)
(11, 83.585)
(12, 101.66)
(13, 82.497)
(14, 72.896)
(15, 73.12)
(16, 100.77)
(17, 82.465)
(18, 88.225)
(19, 75.713)
(20, 73.184)
(21, 73.056)
(22, 83.65)
(23, 73.281)
(24, 82.53)
(25, 86.561)
(26, 85.952)
(27, 94.337)
(28, 64.032)
(29, 63.617)
(30, 100.19)
(31, 92.066)
(32, 109.54)
(33, 78.721)
(34, 82.816)
(35, 73.472)
(36, 97.57)
(37, 94.081)
(38, 82.113)
(39, 83.649)
(40, 82.754)
(41, 73.344)
(42, 83.841)
(43, 64.0)
(44, 82.818)
(45, 101.76)
(46, 98.818)
(47, 63.488)
(48, 88.642)
(49, 91.936)
(50, 74.402)
(51, 73.409)
(52, 85.505)
(53, 100.9)
(54, 74.688)
(55, 82.465)
(56, 97.409)
(57, 74.305)
(58, 94.273)
(59, 93.377)
(60, 83.65)
(61, 73.665)
(62, 63.968)
(63, 75.873)
(64, 73.282)
(65, 64.193)
(66, 98.338)
(67, 92.066)
(68, 82.913)
(69, 82.529)
(70, 82.529)
(71, 64.288)
(72, 87.937)
(73, 82.56)
(74, 112.07)
(75, 101.41)
(76, 73.473)
(77, 82.977)
(78, 83.937)
(79, 91.041)
(80, 106.79)
(81, 82.817)
(82, 64.032)
(83, 73.665)
(84, 73.217)
(85, 85.28)
(86, 73.088)
(87, 82.56)
(88, 91.937)
(89, 88.097)
(90, 63.744)
(91, 73.313)
(92, 73.377)
(93, 74.402)
(94, 73.409)
(95, 83.745)
(96, 100.07)
(97, 63.714)
(98, 109.54)
(99, 85.57)
(100, 82.625)
(101, 73.6)
(102, 82.594)
(103, 73.282)
(104, 73.441)
(105, 83.81)
(106, 85.696)
(107, 84.065)
(108, 73.537)
(109, 74.944)
(110, 82.72)
(111, 73.184)
(112, 83.745)
(113, 91.904)
(114, 73.409)
(115, 83.648)
(116, 76.034)
(117, 92.258)
(118, 103.14)
(119, 74.624)
(120, 97.185)
(121, 97.122)
(122, 73.025)
(123, 106.43)
(124, 98.721)
(125, 95.682)
(126, 82.722)
(127, 99.297)
(128, 85.377)
(129, 63.84)
(130, 73.186)
(131, 91.872)
(132, 73.504)
(133, 73.378)
(134, 75.712)
(135, 74.048)
(136, 112.64)
(137, 82.945)
(138, 82.498)
(139, 83.457)
(140, 91.553)
(141, 91.041)
(142, 119.49)
(143, 108.55)
(144, 73.377)
(145, 100.32)
(146, 83.714)
(147, 64.161)
(148, 100.16)
(149, 63.745)
(150, 72.833)
(151, 83.712)
(152, 92.865)
(153, 74.209)
(154, 85.601)
(155, 82.72)
(156, 86.529)
(157, 106.85)
(158, 82.624)
(159, 82.944)
(160, 73.953)
(161, 85.506)
(162, 73.537)
(163, 63.874)
(164, 106.85)
(165, 93.217)
(166, 63.936)
(167, 63.904)
(168, 118.63)
(169, 74.434)
(170, 93.089)
(171, 91.873)
(172, 73.249)
(173, 73.505)
(174, 82.978)
(175, 82.752)
(176, 101.38)
(177, 73.217)
(178, 85.281)
(179, 83.713)
(180, 92.29)
(181, 76.001)
(182, 82.562)
(183, 109.45)
(184, 72.705)
(185, 106.95)
(186, 109.47)
(187, 97.217)
(188, 92.0)
(189, 87.873)
(190, 94.88)
(191, 93.152)
(192, 92.258)
(193, 74.369)
(194, 74.785)
(195, 91.968)
(196, 90.753)
(197, 87.361)
(198, 85.281)
(199, 64.064)
(200, 82.497)
(201, 92.065)
(202, 107.55)
(203, 95.841)
(204, 101.73)
(205, 79.234)
(206, 93.824)
(207, 106.43)
(208, 73.76)
(209, 83.81)
(210, 78.657)
(211, 98.401)
(212, 92.002)
(213, 83.616)
(214, 82.465)
(215, 73.12)
(216, 91.584)
(217, 85.697)
(218, 99.937)
(219, 90.88)
(220, 92.098)
(221, 74.369)
(222, 73.537)
(223, 94.114)
(224, 76.129)
(225, 73.728)
(226, 73.698)
(227, 73.152)
(228, 82.528)
(229, 82.594)
(230, 83.649)
(231, 83.744)
(232, 87.904)
(233, 98.912)
(234, 85.44)
(235, 82.688)
(236, 64.0)
(237, 110.72)
(238, 83.745)
(239, 73.024)
(240, 94.881)
(241, 64.384)
(242, 88.512)
(243, 73.504)
(244, 85.473)
