(1, 241.86)
(11, 72.704)
(21, 82.305)
(31, 63.841)
(41, 73.472)
(51, 73.28)
(61, 73.121)
(71, 82.272)
(81, 91.778)
(91, 82.688)
(101, 82.432)
(111, 63.713)
(121, 82.592)
(131, 63.84)
(141, 82.529)
(151, 102.66)
(161, 104.07)
(171, 63.744)
(181, 91.904)
(191, 84.929)
(201, 73.058)
(211, 90.241)
(221, 82.273)
(231, 82.498)
(241, 82.401)
(251, 82.081)
(261, 82.529)
(271, 63.905)
(281, 73.185)
(291, 63.936)
(301, 73.089)
(311, 82.817)
(321, 82.561)
(331, 82.274)
(341, 73.121)
(351, 73.248)
(361, 82.273)
(371, 87.649)
(381, 82.56)
(391, 73.344)
(401, 73.088)
(411, 63.745)
(421, 85.281)
(431, 73.024)
(441, 82.529)
(451, 82.689)
(461, 73.44)
(471, 63.808)
(481, 73.088)
(491, 73.025)
(501, 107.23)
(511, 63.905)
(521, 63.808)
(531, 63.808)
(541, 64.193)
(551, 73.184)
(561, 82.498)
(571, 63.777)
(581, 82.273)
(591, 73.344)
(601, 73.28)
(611, 73.344)
(621, 82.433)
(631, 82.305)
(641, 73.249)
(651, 81.6)
(661, 73.153)
(671, 63.776)
(681, 98.784)
(691, 101.41)
(701, 73.056)
(711, 72.928)
(721, 72.741)
(731, 73.185)
(741, 88.224)
(751, 91.969)
(761, 92.001)
(771, 75.776)
(781, 82.464)
(791, 73.216)
(801, 94.4)
(811, 73.281)
(821, 91.681)
(831, 73.184)
(841, 63.872)
(851, 91.808)
(861, 73.121)
(871, 73.217)
(881, 82.305)
(891, 73.696)
(901, 82.049)
(911, 82.498)
(921, 72.897)
(931, 82.977)
(941, 91.649)
(951, 73.025)
(961, 64.0)
(971, 87.841)
(981, 63.809)
(991, 82.273)
(1001, 63.872)
(1011, 82.816)
(1021, 88.162)
